zipcode,num_households,agi_1_per,agi_2_per,agi_3_per,agi_4_per,agi_5_per,agi_6_per,mean_agi,state_avg_home_price,Real_estate_tax_rate,population,density,State
30309,14790,0.195402299,0.187964841,0.169709263,0.114942529,0.184584178,0.14739689,3.347532116,176000,0.92,24744,2467.6,GA
30310,11560,0.649653979,0.23183391,0.071799308,0.025086505,0.019896194,0.001730104,1.538927336,176000,0.92,29658,1178.1,GA
30311,14000,0.617142857,0.215714286,0.082142857,0.040714286,0.036428571,0.007857143,1.687142857,176000,0.92,36839,1000.8,GA
30312,11080,0.361913357,0.22833935,0.152527076,0.092057762,0.124548736,0.040613718,2.510830325,176000,0.92,22275,2228.8,GA
30313,2070,0.468599034,0.207729469,0.120772947,0.062801932,0.106280193,0.033816425,2.231884058,176000,0.92,11529,3303.8,GA
30314,6730,0.716196137,0.200594354,0.050520059,0.017830609,0.014858841,0,1.414561664,176000,0.92,24446,1836,GA
30315,12950,0.654826255,0.21003861,0.064864865,0.027027027,0.034749035,0.008494208,1.602316602,176000,0.92,35511,1155.1,GA
30316,15960,0.383458647,0.236842105,0.147243108,0.082080201,0.120300752,0.030075188,2.40914787,176000,0.92,33172,959.6,GA
30317,6490,0.342064715,0.211093991,0.126348228,0.086286595,0.181818182,0.05238829,2.711864407,176000,0.92,13737,1318.1,GA
30318,22390,0.426529701,0.219740956,0.120589549,0.070567218,0.106744082,0.055828495,2.378740509,176000,0.92,54152,941.5,GA
30319,20830,0.19731157,0.179548728,0.144023044,0.095055209,0.189150264,0.194911186,3.483917427,176000,0.92,41839,1429,GA
30324,15480,0.238372093,0.236434109,0.189276486,0.104005168,0.143410853,0.088501292,2.943152455,176000,0.92,26818,1780.8,GA
30326,3690,0.162601626,0.165311653,0.157181572,0.124661247,0.233062331,0.157181572,3.571815718,176000,0.92,6030,2680.1,GA
30327,10920,0.222527473,0.107142857,0.090659341,0.06043956,0.136446886,0.382783883,3.929487179,176000,0.92,22655,510.6,GA
30328,17450,0.235530086,0.174212034,0.150143266,0.101432665,0.184527221,0.154154728,3.287679083,176000,0.92,37111,906.6,GA
30329,13800,0.37173913,0.286231884,0.133333333,0.067391304,0.095652174,0.045652174,2.365942029,176000,0.92,27878,2037.4,GA
30331,25540,0.49412686,0.249021143,0.114722005,0.058731402,0.066170713,0.017227878,2.005481597,176000,0.92,64492,564.5,GA
30336,690,0.492753623,0.246376812,0.130434783,0.057971014,0.072463768,0,1.971014493,176000,0.92,234,35.9,GA
30337,5090,0.605108055,0.222003929,0.070726916,0.039292731,0.043222004,0.019646365,1.752455796,176000,0.92,13768,368.5,GA
30338,16770,0.208706023,0.146094216,0.137149672,0.113297555,0.225998807,0.168753727,3.508050089,176000,0.92,35435,1322.6,GA
30339,15760,0.224619289,0.234137056,0.177664975,0.111675127,0.152284264,0.099619289,3.031725888,176000,0.92,23373,861.1,GA
30340,13670,0.523774689,0.264081931,0.080468178,0.046817849,0.067300658,0.017556693,1.922457937,176000,0.92,28028,1329.7,GA
30341,14860,0.385598923,0.235531629,0.125168237,0.072678331,0.127860027,0.053162853,2.48115747,176000,0.92,32341,1209.4,GA
30342,14700,0.280272109,0.199319728,0.128571429,0.070748299,0.129931973,0.191156463,3.144217687,176000,0.92,30187,1290.2,GA
30344,14870,0.555480834,0.253530599,0.102219233,0.044384667,0.039677202,0.004707465,1.7733692,176000,0.92,32706,1013.7,GA
30345,11870,0.313395114,0.206402696,0.117944398,0.075821398,0.164279697,0.122156698,2.937657961,176000,0.92,25562,1254.6,GA
30346,3150,0.19047619,0.2,0.219047619,0.180952381,0.165079365,0.044444444,3.063492063,176000,0.92,4965,1801.5,GA
30349,34360,0.516298021,0.264551804,0.109429569,0.051222352,0.05209546,0.006402794,1.877473807,176000,0.92,75514,567.9,GA
30350,17780,0.356580427,0.260404949,0.120922385,0.057930259,0.095050619,0.109111361,2.601799775,176000,0.92,39464,1071.4,GA
30354,6560,0.605182927,0.24847561,0.082317073,0.030487805,0.028963415,0.004573171,1.643292683,176000,0.92,16398,533.6,GA
30360,7060,0.432011331,0.225212465,0.097733711,0.065155807,0.131728045,0.04815864,2.383852691,176000,0.92,15927,960.5,GA
30363,1730,0.213872832,0.202312139,0.196531792,0.12716763,0.179190751,0.080924855,3.098265896,176000,0.92,3559,3246.1,GA
30401,5150,0.545631068,0.236893204,0.104854369,0.046601942,0.05631068,0.009708738,1.860194175,176000,0.92,13598,20.6,GA
30410,620,0.435483871,0.241935484,0.129032258,0.080645161,0.112903226,0,2.193548387,176000,0.92,1715,12.5,GA
30411,960,0.489583333,0.270833333,0.125,0.0625,0.052083333,0,1.916666667,176000,0.92,4766,11.1,GA
30413,630,0.492063492,0.26984127,0.111111111,0.063492063,0.063492063,0,1.936507937,176000,0.92,1805,4.9,GA
30415,2950,0.386440678,0.230508475,0.149152542,0.098305085,0.122033898,0.013559322,2.379661017,176000,0.92,6161,16.3,GA
30417,3800,0.5,0.25,0.115789474,0.057894737,0.063157895,0.013157895,1.973684211,176000,0.92,10777,24.8,GA
30420,710,0.507042254,0.267605634,0.112676056,0.042253521,0.070422535,0,1.901408451,176000,0.92,845,14.9,GA
30421,1180,0.483050847,0.262711864,0.118644068,0.050847458,0.084745763,0,1.991525424,176000,0.92,3322,12.9,GA
30425,510,0.490196078,0.235294118,0.117647059,0.078431373,0.078431373,0,2.019607843,176000,0.92,1339,6.5,GA
30426,400,0.45,0.275,0.175,0,0.1,0,2.025,176000,0.92,782,3.6,GA
30427,4270,0.491803279,0.257611241,0.112412178,0.067915691,0.056206089,0.014051522,1.981264637,176000,0.92,12301,20.8,GA
30428,820,0.475609756,0.280487805,0.12195122,0.06097561,0.06097561,0,1.951219512,176000,0.92,2783,7.2,GA
30434,2200,0.531818182,0.254545455,0.095454545,0.054545455,0.054545455,0.009090909,1.872727273,176000,0.92,5386,11.2,GA
30436,4430,0.519187359,0.241534989,0.101580135,0.063205418,0.065462754,0.009029345,1.941309255,176000,0.92,12092,16.3,GA
30439,3760,0.513297872,0.25,0.106382979,0.063829787,0.055851064,0.010638298,1.930851064,176000,0.92,10823,17.3,GA
30441,750,0.506666667,0.266666667,0.106666667,0.066666667,0.053333333,0,1.893333333,176000,0.92,1701,3.5,GA
30442,2840,0.538732394,0.246478873,0.102112676,0.049295775,0.052816901,0.01056338,1.862676056,176000,0.92,7617,9.5,GA
30445,1060,0.547169811,0.235849057,0.103773585,0.047169811,0.066037736,0,1.849056604,176000,0.92,3929,15.7,GA
30446,560,0.482142857,0.214285714,0.142857143,0.071428571,0.089285714,0,2.071428571,176000,0.92,1251,7.9,GA
30450,1000,0.54,0.26,0.1,0.05,0.05,0,1.81,176000,0.92,2192,20.1,GA
30452,660,0.484848485,0.227272727,0.136363636,0.060606061,0.090909091,0,2.045454545,176000,0.92,1372,11.1,GA
30453,2370,0.506329114,0.278481013,0.105485232,0.046413502,0.046413502,0.016877637,1.898734177,176000,0.92,10775,30.4,GA
30454,230,0.391304348,0.304347826,0.130434783,0.086956522,0.086956522,0,2.173913043,176000,0.92,680,5.8,GA
30455,270,0.518518519,0.259259259,0.111111111,0.111111111,0,0,1.814814815,176000,0.92,465,5.3,GA
30456,760,0.486842105,0.289473684,0.118421053,0.052631579,0.052631579,0,1.894736842,176000,0.92,1936,10.1,GA
30457,2150,0.530232558,0.223255814,0.120930233,0.060465116,0.065116279,0,1.906976744,176000,0.92,5885,14,GA
30458,13230,0.551776266,0.20861678,0.089191232,0.0574452,0.073318216,0.019652305,1.950869237,176000,0.92,43597,108.1,GA
30461,5800,0.377586207,0.239655172,0.136206897,0.098275862,0.125862069,0.022413793,2.422413793,176000,0.92,14366,31.9,GA
30467,4690,0.473347548,0.251599147,0.119402985,0.068230277,0.076759062,0.010660981,2.0554371,176000,0.92,12070,9.4,GA
30470,340,0.411764706,0.205882353,0.147058824,0.058823529,0.176470588,0,2.382352941,176000,0.92,338,6.9,GA
30471,1620,0.512345679,0.25308642,0.117283951,0.061728395,0.055555556,0,1.895061728,176000,0.92,5085,12.5,GA
30473,1020,0.5,0.225490196,0.12745098,0.068627451,0.078431373,0,2,176000,0.92,2445,13.7,GA
30474,6050,0.489256198,0.218181818,0.104132231,0.07107438,0.090909091,0.026446281,2.13553719,176000,0.92,16665,45.9,GA
30477,1280,0.5546875,0.28125,0.0859375,0.0234375,0.0546875,0,1.7421875,176000,0.92,2911,16.8,GA
30501,11810,0.469940728,0.311600339,0.091447925,0.044877223,0.055884843,0.026248942,1.983911939,176000,0.92,29629,494.1,GA
30504,11470,0.447253705,0.31211857,0.107236269,0.050566696,0.06190061,0.02092415,2.030514385,176000,0.92,26966,523,GA
30506,18760,0.337953092,0.212686567,0.134328358,0.094882729,0.157782516,0.062366738,2.708955224,176000,0.92,44468,160.2,GA
30507,11890,0.454163162,0.306980656,0.122792262,0.05803196,0.052144659,0.0058873,1.964676198,176000,0.92,30076,154.3,GA
30510,2650,0.456603774,0.275471698,0.143396226,0.064150943,0.060377358,0,1.996226415,176000,0.92,9042,71.3,GA
30511,1490,0.429530201,0.295302013,0.134228188,0.060402685,0.080536913,0,2.067114094,176000,0.92,4009,41.2,GA
30512,7460,0.428954424,0.23458445,0.134048257,0.085790885,0.096514745,0.020107239,2.246648794,176000,0.92,21080,33.9,GA
30513,4690,0.443496802,0.232409382,0.130063966,0.074626866,0.093816631,0.025586354,2.219616205,176000,0.92,11753,29,GA
30516,790,0.443037975,0.303797468,0.126582278,0.063291139,0.063291139,0,2,176000,0.92,2012,37.8,GA
30517,6120,0.308823529,0.194444444,0.145424837,0.109477124,0.168300654,0.073529412,2.854575163,176000,0.92,14657,165.3,GA
30518,21570,0.363467779,0.216040797,0.134909597,0.090866945,0.156699119,0.038015763,2.575336115,176000,0.92,52688,439,GA
30519,20430,0.338717572,0.208516887,0.137542829,0.107195301,0.166911405,0.041116006,2.678414097,176000,0.92,46415,448.1,GA
30520,1670,0.449101796,0.269461078,0.137724551,0.077844311,0.065868263,0,2.041916168,176000,0.92,5179,29.9,GA
30521,2050,0.419512195,0.268292683,0.156097561,0.07804878,0.07804878,0,2.126829268,176000,0.92,5042,20.2,GA
30522,510,0.411764706,0.215686275,0.137254902,0.098039216,0.137254902,0,2.333333333,176000,0.92,897,9.3,GA
30523,5300,0.38490566,0.233962264,0.145283019,0.09245283,0.113207547,0.030188679,2.405660377,176000,0.92,12230,28.9,GA
30525,3500,0.48,0.248571429,0.105714286,0.062857143,0.08,0.022857143,2.082857143,176000,0.92,7305,13.8,GA
30527,1830,0.355191257,0.213114754,0.158469945,0.109289617,0.131147541,0.032786885,2.546448087,176000,0.92,4377,61.6,GA
30528,9170,0.443838604,0.243184297,0.136314068,0.082878953,0.079607415,0.014176663,2.153762268,176000,0.92,24761,49.1,GA
30529,4720,0.440677966,0.277542373,0.13559322,0.074152542,0.065677966,0.006355932,2.065677966,176000,0.92,11435,81.8,GA
30530,2470,0.425101215,0.246963563,0.149797571,0.085020243,0.08097166,0.012145749,2.186234818,176000,0.92,6330,33.3,GA
30531,4680,0.44017094,0.288461538,0.11965812,0.064102564,0.070512821,0.017094017,2.087606838,176000,0.92,10818,113.5,GA
30533,9900,0.414141414,0.243434343,0.137373737,0.083838384,0.1,0.021212121,2.275757576,176000,0.92,26683,44.6,GA
30534,11770,0.361087511,0.236193713,0.148683093,0.095157179,0.12404418,0.034834325,2.489379779,176000,0.92,28843,45,GA
30535,2950,0.403389831,0.250847458,0.152542373,0.088135593,0.091525424,0.013559322,2.254237288,176000,0.92,7431,93.8,GA
30536,2970,0.417508418,0.222222222,0.144781145,0.087542088,0.104377104,0.023569024,2.30976431,176000,0.92,7843,20.9,GA
30537,530,0.452830189,0.226415094,0.113207547,0.075471698,0.132075472,0,2.20754717,176000,0.92,1534,23.8,GA
30538,1210,0.47107438,0.272727273,0.132231405,0.074380165,0.049586777,0,1.958677686,176000,0.92,3120,43.3,GA
30540,7260,0.453168044,0.261707989,0.1184573,0.071625344,0.077134986,0.017906336,2.111570248,176000,0.92,20169,34,GA
30541,760,0.486842105,0.210526316,0.131578947,0.092105263,0.078947368,0,2.065789474,176000,0.92,1580,8.8,GA
30542,15730,0.339478703,0.225683408,0.147488875,0.096630642,0.150031786,0.040686586,2.61411316,176000,0.92,37056,291.8,GA
30543,1870,0.422459893,0.28342246,0.14973262,0.080213904,0.064171123,0,2.080213904,176000,0.92,4853,45.9,GA
30545,540,0.481481481,0.240740741,0.111111111,0.092592593,0.074074074,0,2.037037037,176000,0.92,698,9.1,GA
30546,3200,0.434375,0.23125,0.13125,0.078125,0.1,0.025,2.253125,176000,0.92,6969,18.6,GA
30547,1410,0.418439716,0.262411348,0.14893617,0.085106383,0.070921986,0.014184397,2.170212766,176000,0.92,3209,24.1,GA
30548,8100,0.281481481,0.17037037,0.135802469,0.120987654,0.230864198,0.060493827,3.030864198,176000,0.92,18630,158.6,GA
30549,9790,0.343207354,0.219611849,0.148110317,0.116445352,0.146067416,0.026557712,2.582226762,176000,0.92,24892,79.4,GA
30552,620,0.419354839,0.241935484,0.112903226,0.064516129,0.112903226,0.048387097,2.35483871,176000,0.92,1805,12,GA
30553,3030,0.422442244,0.257425743,0.138613861,0.079207921,0.082508251,0.01980198,2.201320132,176000,0.92,7994,47.1,GA
30554,3220,0.385093168,0.273291925,0.158385093,0.099378882,0.074534161,0.00931677,2.232919255,176000,0.92,7687,45.1,GA
30555,930,0.52688172,0.215053763,0.11827957,0.064516129,0.075268817,0,1.946236559,176000,0.92,2273,60.3,GA
30557,1910,0.460732984,0.261780105,0.120418848,0.073298429,0.062827225,0.020942408,2.078534031,176000,0.92,4813,34.5,GA
30558,2190,0.429223744,0.269406393,0.146118721,0.082191781,0.059360731,0.01369863,2.114155251,176000,0.92,5998,35.6,GA
30559,1640,0.469512195,0.231707317,0.12195122,0.067073171,0.079268293,0.030487805,2.146341463,176000,0.92,4701,33.8,GA
30560,1860,0.456989247,0.225806452,0.123655914,0.091397849,0.086021505,0.016129032,2.172043011,176000,0.92,4759,24.4,GA
30563,2160,0.388888889,0.268518519,0.157407407,0.097222222,0.087962963,0,2.226851852,176000,0.92,5955,59.7,GA
30564,2010,0.388059701,0.268656716,0.134328358,0.089552239,0.099502488,0.019900498,2.303482587,176000,0.92,3414,55.8,GA
30565,1980,0.414141414,0.267676768,0.136363636,0.085858586,0.085858586,0.01010101,2.191919192,176000,0.92,4424,53.9,GA
30566,4090,0.410757946,0.315403423,0.146699267,0.053789731,0.056234719,0.017114914,2.080684597,176000,0.92,7736,328,GA
30567,1370,0.372262774,0.255474453,0.131386861,0.094890511,0.131386861,0.01459854,2.401459854,176000,0.92,3188,36.8,GA
30568,810,0.456790123,0.234567901,0.111111111,0.098765432,0.098765432,0,2.148148148,176000,0.92,1645,25.1,GA
30571,1330,0.345864662,0.210526316,0.15037594,0.105263158,0.157894737,0.030075188,2.609022556,176000,0.92,3545,25.3,GA
30572,430,0.395348837,0.23255814,0.139534884,0.093023256,0.139534884,0,2.348837209,176000,0.92,796,4.6,GA
30575,660,0.439393939,0.287878788,0.121212121,0.060606061,0.090909091,0,2.075757576,176000,0.92,1533,46.1,GA
30576,1060,0.443396226,0.264150943,0.113207547,0.075471698,0.075471698,0.028301887,2.160377358,176000,0.92,2310,25.8,GA
30577,8490,0.458186101,0.256772674,0.130742049,0.070671378,0.069493522,0.014134276,2.078916372,176000,0.92,21204,52.8,GA
30582,1980,0.429292929,0.222222222,0.136363636,0.101010101,0.095959596,0.015151515,2.257575758,176000,0.92,5038,35.4,GA
30601,8190,0.605616606,0.263736264,0.063492063,0.030525031,0.028083028,0.008547009,1.637362637,176000,0.92,23685,341.1,GA
30605,14710,0.49014276,0.231135282,0.103331067,0.065261727,0.087015636,0.023113528,2.09721278,176000,0.92,41451,421,GA
30606,17910,0.419877164,0.23506421,0.109436069,0.069793412,0.106085985,0.05974316,2.386376326,176000,0.92,43716,509.7,GA
30607,4570,0.446389497,0.286652079,0.111597374,0.056892779,0.074398249,0.024070022,2.098468271,176000,0.92,10748,118.6,GA
30619,680,0.338235294,0.220588235,0.176470588,0.117647059,0.147058824,0,2.514705882,176000,0.92,1277,20.8,GA
30620,5440,0.340073529,0.248161765,0.178308824,0.123161765,0.097426471,0.012867647,2.428308824,176000,0.92,13644,196.7,GA
30621,2140,0.299065421,0.154205607,0.107476636,0.112149533,0.224299065,0.102803738,3.11682243,176000,0.92,5726,40.4,GA
30622,4130,0.312348668,0.1937046,0.128329298,0.118644068,0.191283293,0.055690073,2.849878935,176000,0.92,11803,96.9,GA
30624,1070,0.457943925,0.289719626,0.130841121,0.056074766,0.065420561,0,1.981308411,176000,0.92,3256,23.4,GA
30625,990,0.353535354,0.212121212,0.151515152,0.111111111,0.131313131,0.04040404,2.575757576,176000,0.92,2140,20.8,GA
30627,860,0.476744186,0.279069767,0.127906977,0.058139535,0.058139535,0,1.941860465,176000,0.92,2393,7.1,GA
30628,2740,0.412408759,0.255474453,0.124087591,0.098540146,0.094890511,0.01459854,2.251824818,176000,0.92,6874,52.7,GA
30629,1860,0.430107527,0.274193548,0.14516129,0.075268817,0.064516129,0.010752688,2.102150538,176000,0.92,4735,23.4,GA
30630,1000,0.44,0.28,0.14,0.07,0.07,0,2.05,176000,0.92,2264,25.9,GA
30631,610,0.524590164,0.262295082,0.114754098,0.049180328,0.049180328,0,1.836065574,176000,0.92,1647,3.5,GA
30633,3320,0.418674699,0.262048193,0.156626506,0.081325301,0.072289157,0.009036145,2.153614458,176000,0.92,9227,32.7,GA
30634,910,0.43956044,0.285714286,0.131868132,0.076923077,0.065934066,0,2.043956044,176000,0.92,1802,18.3,GA
30635,6260,0.484025559,0.271565495,0.111821086,0.060702875,0.059105431,0.012779553,1.977635783,176000,0.92,14964,21.9,GA
30641,730,0.356164384,0.232876712,0.136986301,0.109589041,0.123287671,0.04109589,2.534246575,176000,0.92,1957,20.5,GA
30642,5340,0.359550562,0.18164794,0.102996255,0.078651685,0.162921348,0.11423221,2.846441948,176000,0.92,11949,21.7,GA
30643,6590,0.438543247,0.257966616,0.124430956,0.075872534,0.083459788,0.019726859,2.166919575,176000,0.92,16009,54.7,GA
30646,3080,0.431818182,0.25974026,0.133116883,0.077922078,0.084415584,0.012987013,2.162337662,176000,0.92,6506,77,GA
30648,1070,0.401869159,0.289719626,0.140186916,0.074766355,0.093457944,0,2.168224299,176000,0.92,3094,13.7,GA
30650,5460,0.428571429,0.223443223,0.124542125,0.071428571,0.111721612,0.04029304,2.335164835,176000,0.92,12063,20.4,GA
30655,10360,0.442084942,0.231660232,0.126447876,0.075289575,0.097490347,0.027027027,2.235521236,176000,0.92,25210,107.9,GA
30656,6990,0.371959943,0.237482117,0.145922747,0.091559371,0.13018598,0.022889843,2.439198856,176000,0.92,16129,83.7,GA
30660,390,0.461538462,0.333333333,0.128205128,0.076923077,0,0,1.820512821,176000,0.92,1204,4.6,GA
30662,3050,0.468852459,0.259016393,0.131147541,0.06557377,0.06557377,0.009836066,2.029508197,176000,0.92,9077,41.1,GA
30663,1310,0.389312977,0.229007634,0.145038168,0.106870229,0.114503817,0.015267176,2.374045802,176000,0.92,3052,21.2,GA
30666,3870,0.369509044,0.250645995,0.131782946,0.087855297,0.105943152,0.054263566,2.472868217,176000,0.92,10214,91.1,GA
30667,340,0.352941176,0.352941176,0.147058824,0.058823529,0.088235294,0,2.176470588,176000,0.92,954,5.1,GA
30668,680,0.470588235,0.264705882,0.117647059,0.058823529,0.088235294,0,2.029411765,176000,0.92,1452,4.6,GA
30669,1240,0.548387097,0.266129032,0.088709677,0.048387097,0.048387097,0,1.782258065,176000,0.92,3429,10.3,GA
30673,2960,0.483108108,0.256756757,0.118243243,0.067567568,0.060810811,0.013513514,2.006756757,176000,0.92,7626,11.6,GA
30677,8470,0.297520661,0.173553719,0.126328217,0.109799292,0.21133412,0.081463991,3.008264463,176000,0.92,18337,55.8,GA
30678,460,0.434782609,0.260869565,0.108695652,0.065217391,0.130434783,0,2.195652174,176000,0.92,1242,7.1,GA
30680,17920,0.401227679,0.275669643,0.146205357,0.08984375,0.076450893,0.010602679,2.196428571,176000,0.92,42975,158.8,GA
30683,3170,0.406940063,0.268138801,0.148264984,0.078864353,0.085173502,0.012618297,2.205047319,176000,0.92,6601,66.6,GA
30701,15590,0.416292495,0.293778063,0.125721616,0.07248236,0.075048108,0.016677357,2.146247595,176000,0.92,40820,102.1,GA
30705,12390,0.418886199,0.321226796,0.133171913,0.066989508,0.05165456,0.008071025,2.03551251,176000,0.92,33460,54.4,GA
30707,6150,0.396747967,0.271544715,0.14796748,0.094308943,0.074796748,0.014634146,2.222764228,176000,0.92,15956,49.4,GA
30708,140,0.428571429,0.357142857,0.214285714,0,0,0,1.785714286,176000,0.92,234,7.7,GA
30710,2590,0.370656371,0.262548263,0.135135135,0.092664093,0.108108108,0.030888031,2.397683398,176000,0.92,7154,54.1,GA
30711,1290,0.395348837,0.325581395,0.147286822,0.07751938,0.054263566,0,2.069767442,176000,0.92,3551,19.8,GA
30720,11080,0.405234657,0.305956679,0.11101083,0.059566787,0.078519856,0.039711191,2.219314079,176000,0.92,28382,213.8,GA
30721,20830,0.451272204,0.349975996,0.112337974,0.045607297,0.033605377,0.007201152,1.881901104,176000,0.92,53461,166.7,GA
30725,1870,0.390374332,0.229946524,0.155080214,0.106951872,0.101604278,0.016042781,2.347593583,176000,0.92,4646,120.3,GA
30728,7080,0.443502825,0.285310734,0.138418079,0.06779661,0.056497175,0.008474576,2.033898305,176000,0.92,20609,43.6,GA
30730,730,0.424657534,0.356164384,0.109589041,0.054794521,0.054794521,0,1.95890411,176000,0.92,1933,13.9,GA
30731,890,0.404494382,0.292134831,0.134831461,0.078651685,0.08988764,0,2.157303371,176000,0.92,2221,10.8,GA
30733,740,0.432432432,0.310810811,0.135135135,0.067567568,0.054054054,0,2,176000,0.92,2143,52.5,GA
30734,1160,0.405172414,0.293103448,0.137931034,0.077586207,0.068965517,0.017241379,2.163793103,176000,0.92,3779,17.5,GA
30735,2560,0.4375,0.328125,0.12109375,0.0625,0.05078125,0,1.9609375,176000,0.92,6334,38.2,GA
30736,17160,0.356643357,0.230769231,0.151515152,0.110722611,0.128787879,0.021561772,2.488927739,176000,0.92,43149,123.2,GA
30738,1480,0.391891892,0.22972973,0.168918919,0.101351351,0.087837838,0.02027027,2.324324324,176000,0.92,3766,17,GA
30739,2160,0.351851852,0.236111111,0.166666667,0.115740741,0.115740741,0.013888889,2.449074074,176000,0.92,6460,85.8,GA
30740,3800,0.368421053,0.255263158,0.15,0.086842105,0.105263158,0.034210526,2.407894737,176000,0.92,8457,65.3,GA
30741,11070,0.486901536,0.282746161,0.126467931,0.060523939,0.039747064,0.003613369,1.894308943,176000,0.92,28535,453.9,GA
30742,2990,0.45819398,0.287625418,0.130434783,0.073578595,0.050167224,0,1.969899666,176000,0.92,7842,859.9,GA
30746,530,0.358490566,0.301886792,0.132075472,0.094339623,0.113207547,0,2.301886792,176000,0.92,940,28.3,GA
30747,5670,0.442680776,0.30335097,0.119929453,0.0670194,0.058201058,0.008818342,2.021164021,176000,0.92,15438,35.6,GA
30750,1270,0.330708661,0.173228346,0.133858268,0.086614173,0.165354331,0.11023622,2.913385827,176000,0.92,4753,120.7,GA
30752,3710,0.436657682,0.258760108,0.145552561,0.083557951,0.067385445,0.008086253,2.110512129,176000,0.92,8463,48.5,GA
30753,2580,0.403100775,0.360465116,0.127906977,0.058139535,0.050387597,0,1.992248062,176000,0.92,7330,63.1,GA
30755,3810,0.433070866,0.299212598,0.131233596,0.06824147,0.057742782,0.010498688,2.049868766,176000,0.92,8813,104.1,GA
30757,640,0.4375,0.234375,0.15625,0.078125,0.09375,0,2.15625,176000,0.92,2128,40.3,GA
30802,2650,0.339622642,0.2,0.132075472,0.109433962,0.181132075,0.037735849,2.705660377,176000,0.92,6147,18.4,GA
30803,340,0.441176471,0.264705882,0.147058824,0.088235294,0.058823529,0,2.058823529,176000,0.92,965,5.2,GA
30805,1080,0.453703704,0.277777778,0.12962963,0.064814815,0.074074074,0,2.027777778,176000,0.92,2735,29.9,GA
30808,1770,0.446327684,0.288135593,0.129943503,0.073446328,0.062146893,0,2.016949153,176000,0.92,4499,28.1,GA
30809,19940,0.268304915,0.150451354,0.13440321,0.117853561,0.249247743,0.079739218,3.168505517,176000,0.92,45542,337.6,GA
30810,710,0.408450704,0.267605634,0.14084507,0.084507042,0.098591549,0,2.197183099,176000,0.92,1906,10,GA
30813,16590,0.29535865,0.263411694,0.177817963,0.119951778,0.130801688,0.012658228,2.565400844,176000,0.92,44065,236.5,GA
30814,3650,0.394520548,0.249315068,0.150684932,0.098630137,0.098630137,0.008219178,2.282191781,176000,0.92,8538,61.6,GA
30815,17120,0.448598131,0.264018692,0.136682243,0.076518692,0.069509346,0.004672897,2.068341121,176000,0.92,40347,117.1,GA
30816,740,0.472972973,0.243243243,0.135135135,0.067567568,0.081081081,0,2.040540541,176000,0.92,2024,6.2,GA
30817,3080,0.428571429,0.25974026,0.126623377,0.081168831,0.087662338,0.016233766,2.188311688,176000,0.92,7642,15.4,GA
30818,240,0.416666667,0.25,0.125,0.125,0.083333333,0,2.208333333,176000,0.92,622,6.4,GA
30820,450,0.4,0.266666667,0.155555556,0.133333333,0.044444444,0,2.155555556,176000,0.92,1112,5.5,GA
30821,380,0.473684211,0.315789474,0.105263158,0.105263158,0,0,1.842105263,176000,0.92,765,3.3,GA
30823,640,0.453125,0.265625,0.125,0.078125,0.078125,0,2.0625,176000,0.92,1837,9.6,GA
30824,7210,0.475728155,0.252427184,0.120665742,0.05963939,0.077669903,0.013869626,2.052704577,176000,0.92,17025,33.4,GA
30828,1620,0.530864198,0.277777778,0.092592593,0.043209877,0.055555556,0,1.814814815,176000,0.92,4205,12.4,GA
30830,5780,0.479238754,0.24567474,0.112456747,0.062283737,0.083044983,0.017301038,2.076124567,176000,0.92,13828,15,GA
30833,1660,0.536144578,0.246987952,0.102409639,0.048192771,0.06626506,0,1.861445783,176000,0.92,3065,22.9,GA
30901,5560,0.690647482,0.199640288,0.055755396,0.021582734,0.023381295,0.008992806,1.514388489,176000,0.92,16398,309.1,GA
30904,10180,0.527504912,0.235756385,0.100196464,0.050098232,0.057956778,0.02848723,1.960707269,176000,0.92,25784,957,GA
30905,2120,0.438679245,0.400943396,0.094339623,0.037735849,0.028301887,0,1.816037736,176000,0.92,7991,247.2,GA
30906,24280,0.567133443,0.253294893,0.098434926,0.044892916,0.034184514,0.002059308,1.731878089,176000,0.92,58114,264,GA
30907,23280,0.333333333,0.237113402,0.147766323,0.100085911,0.137457045,0.044243986,2.60395189,176000,0.92,51984,819.4,GA
30909,21060,0.401709402,0.271130104,0.130579297,0.073124406,0.090218424,0.033238367,2.278727445,176000,0.92,43374,617.4,GA
31001,900,0.5,0.266666667,0.111111111,0.066666667,0.055555556,0,1.911111111,176000,0.92,4563,10.6,GA
31002,1030,0.466019417,0.252427184,0.145631068,0.077669903,0.058252427,0,2.009708738,176000,0.92,3071,9.7,GA
31005,7990,0.284105131,0.209011264,0.167709637,0.130162703,0.188986233,0.020025031,2.790988736,176000,0.92,17530,303.4,GA
31006,1690,0.50887574,0.25443787,0.112426036,0.059171598,0.065088757,0,1.917159763,176000,0.92,4476,10.5,GA
31007,320,0.5,0.28125,0.09375,0.125,0,0,1.84375,176000,0.92,1132,6.9,GA
31008,8730,0.348224513,0.258877434,0.17067583,0.10652921,0.10652921,0.009163803,2.391752577,176000,0.92,18381,102.1,GA
31009,460,0.413043478,0.260869565,0.130434783,0.086956522,0.108695652,0,2.217391304,176000,0.92,1317,8,GA
31011,330,0.424242424,0.303030303,0.181818182,0,0.090909091,0,2.03030303,176000,0.92,694,7.2,GA
